Project,Subproject,Treatment,Deployment Name,ID Type,Deploy ID,Sequence ID,Begin Time,End Time,Species Name,Common Name,Age,Sex,Individual,Count,Actual Lat,Actual Lon,Fuzzed
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s71,2017-09-08T16:40:35,2017-09-08T16:40:39,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s72,2017-09-08T22:24:54,2017-09-08T22:24:57,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s73,2017-09-08T22:26:29,2017-09-08T22:26:50,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s74,2017-09-08T22:30:48,2017-09-08T22:30:51,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s75,2017-09-09T04:37:09,2017-09-09T04:37:12,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s76,2017-09-09T05:31:03,2017-09-09T05:31:06,Odocoileus virginianus,White-tailed Deer,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s77,2017-09-09T07:07:25,2017-09-09T07:07:29,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s78,2017-09-09T08:31:56,2017-09-09T08:31:59,Odocoileus virginianus,White-tailed Deer,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s79,2017-09-09T08:33:00,2017-09-09T08:33:04,Odocoileus virginianus,White-tailed Deer,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s80,2017-09-09T09:30:24,2017-09-09T09:30:27,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s81,2017-09-09T13:16:01,2017-09-09T13:16:04,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s82,2017-09-09T13:50:07,2017-09-09T13:50:10,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s83,2017-09-09T17:18:44,2017-09-09T17:19:03,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s84,2017-09-09T19:27:58,2017-09-09T19:28:01,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s85,2017-09-11T00:00:51,2017-09-11T00:01:50,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s86,2017-09-11T00:14:39,2017-09-11T00:14:42,Odocoileus virginianus,White-tailed Deer,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s87,2017-09-11T01:27:54,2017-09-11T01:27:58,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s88,2017-09-11T07:56:50,2017-09-11T07:56:54,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s89,2017-09-11T08:05:39,2017-09-11T08:05:42,Odocoileus virginianus,White-tailed Deer,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s90,2017-09-11T14:14:52,2017-09-11T14:14:55,Odocoileus virginianus,White-tailed Deer,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s91,2017-09-11T19:42:11,2017-09-11T19:42:14,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s92,2017-09-12T02:39:05,2017-09-12T02:39:08,Odocoileus virginianus,White-tailed Deer,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s93,2017-09-12T12:14:00,2017-09-12T12:14:04,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s94,2017-09-12T12:15:24,2017-09-12T12:17:16,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s95,2017-09-12T12:27:19,2017-09-12T12:27:23,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s96,2017-09-12T12:34:43,2017-09-12T12:34:46,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s97,2017-09-13T08:26:16,2017-09-13T08:26:20,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s98,2017-09-13T13:02:05,2017-09-13T13:02:08,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s99,2017-09-13T15:07:06,2017-09-13T15:07:14,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s100,2017-09-14T02:03:34,2017-09-14T02:03:37,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s101,2017-09-14T06:36:48,2017-09-14T06:37:34,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s102,2017-09-14T08:27:28,2017-09-14T08:27:31,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s103,2017-09-14T08:30:54,2017-09-14T08:30:57,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s103,2017-09-14T08:30:54,2017-09-14T08:30:57,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s104,2017-09-14T11:43:52,2017-09-14T11:43:55,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s105,2017-09-14T17:18:50,2017-09-14T17:18:54,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s106,2017-09-15T12:17:52,2017-09-15T12:18:04,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Dare County,,Hyde_L_2,Researcher,d32724,d32724s1,2017-08-18T14:28:17,2017-08-18T14:29:35,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.89106,-75.95519,FALSE
North Carolina's Candid Critters Project,Dare County,,Hyde_L_2,Researcher,d32724,d32724s2,2017-08-19T01:15:23,2017-08-19T01:15:26,Procyon lotor,Northern Raccoon,Unknown,Unknown,,2,35.89106,-75.95519,FALSE
North Carolina's Candid Critters Project,Dare County,,Hyde_L_2,Researcher,d32724,d32724s3,2017-08-19T23:39:56,2017-08-19T23:40:00,Procyon lotor,Northern Raccoon,Unknown,Unknown,,2,35.89106,-75.95519,FALSE
North Carolina's Candid Critters Project,Dare County,,Hyde_L_2,Researcher,d32724,d32724s4,2017-08-23T14:12:35,2017-08-23T14:12:39,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.89106,-75.95519,FALSE
North Carolina's Candid Critters Project,Dare County,,Hyde_L_2,Researcher,d32724,d32724s5,2017-08-23T21:14:45,2017-08-23T21:14:48,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.89106,-75.95519,FALSE
North Carolina's Candid Critters Project,Dare County,,Hyde_L_2,Researcher,d32724,d32724s6,2017-08-29T00:33:28,2017-08-29T00:33:31,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,35.89106,-75.95519,FALSE
North Carolina's Candid Critters Project,Dare County,,Hyde_L_2,Researcher,d32724,d32724s7,2017-08-29T23:42:43,2017-08-29T23:42:46,Procyon lotor,Northern Raccoon,Unknown,Unknown,,3,35.89106,-75.95519,FALSE
North Carolina's Candid Critters Project,Dare County,,Hyde_L_2,Researcher,d32724,d32724s8,2017-09-02T09:00:21,2017-09-02T09:00:28,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.89106,-75.95519,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s1,2017-09-15T17:39:39,2017-09-15T17:41:09,Camera Trapper,Camera Trapper,Adult,Female,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s2,2017-09-15T17:42:25,2017-09-15T17:44:39,Camera Trapper,Camera Trapper,Adult,Male,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s3,2017-09-16T00:31:18,2017-09-16T00:31:57,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s4,2017-09-16T00:33:25,2017-09-16T00:33:46,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s5,2017-09-16T03:09:27,2017-09-16T03:09:43,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s6,2017-09-16T06:54:36,2017-09-16T06:54:38,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s7,2017-09-16T12:11:40,2017-09-16T12:11:50,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,2,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s8,2017-09-16T12:51:49,2017-09-16T12:51:51,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s9,2017-09-16T14:30:25,2017-09-16T14:30:52,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,2,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s10,2017-09-17T02:43:57,2017-09-17T02:43:59,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s11,2017-09-17T09:02:51,2017-09-17T09:03:04,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s12,2017-09-17T11:47:15,2017-09-17T11:48:21,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s13,2017-09-17T17:21:48,2017-09-17T17:21:50,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s14,2017-09-18T00:55:19,2017-09-18T00:55:21,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s15,2017-09-18T04:17:59,2017-09-18T04:18:01,Vulpes vulpes,Red Fox,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s16,2017-09-18T09:21:21,2017-09-18T09:21:24,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s17,2017-09-18T11:22:53,2017-09-18T11:22:55,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s18,2017-09-18T16:44:28,2017-09-18T16:44:30,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s19,2017-09-18T20:02:52,2017-09-18T20:02:53,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s20,2017-09-19T04:55:25,2017-09-19T04:55:51,Unknown Animal,Unknown Animal,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s20,2017-09-19T04:55:25,2017-09-19T04:55:51,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s21,2017-09-19T07:57:32,2017-09-19T07:57:35,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s22,2017-09-19T09:04:39,2017-09-19T09:04:41,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s23,2017-09-19T09:05:59,2017-09-19T09:06:51,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s24,2017-09-19T09:11:07,2017-09-19T09:11:09,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s25,2017-09-19T09:23:49,2017-09-19T09:23:51,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s26,2017-09-19T17:32:58,2017-09-19T17:33:07,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s27,2017-09-20T01:56:46,2017-09-20T01:56:56,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s28,2017-09-20T08:04:03,2017-09-20T08:04:06,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s29,2017-09-21T02:34:58,2017-09-21T02:35:08,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s30,2017-09-21T08:49:03,2017-09-21T08:49:05,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s31,2017-09-21T17:14:49,2017-09-21T17:14:51,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s32,2017-09-22T00:37:52,2017-09-22T00:38:12,Procyon lotor,Northern Raccoon,Unknown,Unknown,,2,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s33,2017-09-22T10:39:00,2017-09-22T10:39:02,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s34,2017-09-22T13:03:22,2017-09-22T13:03:31,Odocoileus virginianus,White-tailed Deer,Adult,Male,,2,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s35,2017-09-23T04:37:05,2017-09-23T04:37:07,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s36,2017-09-23T08:29:34,2017-09-23T08:29:36,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s37,2017-09-23T10:20:06,2017-09-23T10:20:08,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s38,2017-09-23T19:59:41,2017-09-23T19:59:43,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s38,2017-09-23T19:59:41,2017-09-23T19:59:43,Vulpes vulpes,Red Fox,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s39,2017-09-23T21:54:37,2017-09-23T21:54:39,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s40,2017-09-24T01:07:55,2017-09-24T01:07:57,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s41,2017-09-24T02:39:03,2017-09-24T02:39:05,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s42,2017-09-24T02:40:09,2017-09-24T02:40:10,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s43,2017-09-24T03:48:49,2017-09-24T03:48:51,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s44,2017-09-24T03:56:48,2017-09-24T03:57:26,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s45,2017-09-24T07:38:53,2017-09-24T07:39:17,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
North Carolina's Candid Critters Project,Alamance County,,CedarRock_Open_15_Fall,Researcher,d32770,d32770s46,2017-09-24T07:57:46,2017-09-24T07:58:32,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.98817,-79.44478,FALSE
